index,country,iso3Code,year,clean fuels for cooking (% of population),Access to electricity (% of population),Agricultural land (% ),Armed forces (% labor force),precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)",Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),Current account balance (% of GDP),Current health expenditure (% of GDP),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",doing business score,"Fertility rate, total (births per woman)",% Firms using banks,GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",GNI per capita (2015 US$),government  consumption exp (% of GDP),"Government expenditure on education, total (% of GDP)",Human Capital Index,"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Level of water stress,"Life expectancy at birth, total (years)",Military expenditure (% of GDP),Population density,Population growth (annual %),% of total population below 5 meters,Population living in slums (% of urban population),"Population, total",Poverty $2.15 a day (% of population),Poverty $3.65 a day (% of population),Poverty $6.85 a day (% of population),%  Poverty headcount ratio ,Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total debt service (% of GNI),"Total debt service (% of exports of goods, services and primary income)",Unemployment advanced education,Unemployment basic education ,Unemployment intermediate education,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,immigration_100k
41,Angola,AGO,2017,48.3,42.9,36.7145263495628,0.93481816548247,1010.0,40.81,0.0,271.019765885988,-1.44517171382904,17.4,-0.858821843953161,2.79383755,8.242,22.7320993525535,39.00774,5.6,0.0,-0.147212941085755,2911.60084214038,9042.11712940232,2723.78865885193,12.9358193168237,2.46687889099121,0.361,42.1679537698985,29.8444799015679,1.8718832891,61.68,2.50798280550579,24.2518962059838,3.54061221486272,1.53305214067655,56.44953,30234839.0,0.0,0.0,0.0,0.0,36.0,6.67,13.1767309676506,25.4292237629753,0.0,0.0,0.0,16.61,33.0,2.043,0.08268606953719845
42,Angola,AGO,2018,48.6,45.3,36.7305687013716,0.905714571252139,1010.0,40.236,0.0,324.2180676186,-1.19948387145996,13.9,9.31723397425301,2.58879566,7.99,22.0985621174355,41.20205,5.519,0.0,-1.31636168896895,2775.74642272991,8620.21466424389,2539.34499947589,10.4745435629873,2.18351292610168,0.360190957784653,47.9315418514046,19.6289379701521,1.8718832891,62.144,1.95578680987962,25.1039985561883,3.45323300897802,1.53305214067655,62.58105,31297155.0,31.1,52.9,78.0,32.3,36.0,6.17,16.2842041602941,28.5353974870477,0.0,0.0,0.0,16.594,33.0,2.043,0.06390357206589545
43,Angola,AGO,2019,49.0,45.6,36.7987486965589,0.877633970825647,1010.0,39.725,0.0,379.597607073274,-1.05461812019348,11.1,7.24618124732477,2.47517991,7.811,28.0148137644131,41.28838,5.442,0.0,-0.702272957616017,2664.43850995544,8274.54256174643,2367.06502848769,8.59885628389892,2.07306432723999,0.360190957784653,49.7609216143959,17.080954143438,1.8718832891,62.448,1.73907233864521,25.969063928772,3.38788422184303,1.53305214067655,62.58105,32375632.0,31.1,52.9,78.0,32.3,36.0,6.17,16.6413690095107,29.9160622680195,18.604,15.03,30.351,16.497,33.0,2.043,0.15443713963637837
44,Angola,AGO,2020,49.7,47.0,36.8107804604155,0.851290097400684,1010.0,39.271,0.0,464.139837113465,-0.93506121635437,11.1,1.797710856441,3.22070646,7.821,32.4430868992767,41.28838,5.371,0.0,-5.63821471714934,2433.37637275564,7556.96792771976,2206.73183339668,8.64793565020863,2.6674473285675,0.362405389547348,45.6782423367558,22.271539247051,1.8718832891,62.261,1.73699395811082,26.8317413972888,3.26795864914978,1.53305214067655,62.6,33451132.0,31.1,52.9,78.0,32.3,36.0,4.13,17.6949170372997,36.2643591957246,18.604,15.03,30.351,16.69,33.0,2.043,0.044841531820208655
45,Angola,AGO,2021,49.8,48.2,36.8147910483677,0.851290097400684,1010.0,38.809,0.0,583.675779438661,-0.649475812911987,11.1,12.6297800641592,2.96010613,8.009,26.398640250578,41.28838,5.304,0.0,1.19921052145153,2385.44881834294,7408.12659121059,2151.74360811602,7.68345467585382,2.2971088886261,0.362405389547348,47.5244095549704,25.7542948841891,1.8718832891,61.643,1.30099992786185,27.6990687414775,3.18132259995095,1.53305214067655,62.6,34532429.0,31.1,52.9,78.0,32.3,36.0,4.13,16.3043685484341,29.2509172416252,17.111,12.263,29.437,15.799,33.0,2.043,0.41989516578749786
46,Angola,AGO,2022,50.0,48.5,36.8147910483677,0.851290097400684,1010.0,38.2,0.0,708.32143556848,-0.612375736236572,11.1,11.2671532788355,2.96010613,7.863,17.467268622703,41.28838,5.209,0.0,3.04472652391918,2382.02263952585,7397.48642731105,2160.31444360368,8.09626587411972,2.3321259021759,0.362405389547348,45.180052903576,21.3552901320822,1.8718832891,61.929,1.31681953222365,28.5834835966953,3.14302612044601,1.53305214067655,62.6,35635029.0,31.1,52.9,78.0,32.3,36.0,4.13,15.8577027867772,30.3800197632965,17.111,12.263,29.437,14.602,33.0,2.043,0.6454323356941846
47,Angola,AGO,2023,50.0,48.5,36.8147910483677,0.851290097400684,1010.0,38.2,0.0,804.965533144132,-0.60992020368576,11.1,4.93369978468039,2.96010613,7.863,29.559538577241,41.28838,5.209,0.0,1.00128936028298,2332.88691268977,7244.89305295156,2097.15397610941,5.17486195152652,2.3321259021759,0.362405389547348,45.2629187172157,13.6441017767715,1.8718832891,61.929,1.33252915998752,28.5834835966953,3.08065530722915,1.53305214067655,62.6,36749906.0,31.1,52.9,78.0,32.3,36.0,4.13,16.3456132044467,33.4182205067185,17.111,12.263,29.437,14.537,33.0,2.043,0.6258519409546245
48,Antigua and Barbuda,ATG,2015,100.0,100.0,20.4545454545455,0.0,1030.0,12.591,0.0,110.319735692442,0.642609059810638,9.4,2.03355375207685,5.27965546,5.649,0.0,59.23927,1.567,0.0,1.44515529873077,16080.6580495873,25748.624442696,15135.1487939527,0.0,2.1441957950592,0.0,15.9250271771331,0.968993458825638,8.4615384615,77.913,0.0,203.202272727273,0.722892009464778,12.1917757079868,0.0,89409.0,0.0,0.0,0.0,0.0,22.0,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.145947276001294
49,Antigua and Barbuda,ATG,2016,100.0,100.0,20.4545454545455,0.0,1030.0,11.659,0.0,109.779789209262,0.645367681980133,9.3,-2.38746823038994,5.12190151,5.662,0.0,58.80632,1.458,0.0,4.09976553877765,16635.7318893628,26637.4181596117,15135.1487939527,0.0,2.25177478790283,0.0,17.7630483047708,-0.489437796230499,8.4615384615,78.152,0.0,204.475,0.624381829779871,12.1917757079868,0.0,89969.0,0.0,0.0,0.0,0.0,22.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.787348975758317
50,Antigua and Barbuda,ATG,2017,100.0,100.0,20.4545454545455,0.0,1030.0,11.789,0.0,112.450169287899,0.197911337018013,9.1,-7.7154739119248,4.87493944,5.746,0.0,59.79669,1.485,0.0,2.46333336590416,16951.5063540798,27143.0416282234,15135.1487939527,0.0,2.36592817306519,0.0,18.849038849958,2.43248789041363,8.4615384615,78.268,0.0,205.609090909091,0.553103046635761,12.1917757079868,0.0,90468.0,0.0,0.0,0.0,0.0,22.0,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84860945306627
51,Antigua and Barbuda,ATG,2018,100.0,100.0,20.4545454545455,0.0,1030.0,10.816,0.0,113.807620427883,0.236501798033714,8.7,-13.9937660480859,4.84869289,5.787,0.0,59.85514,1.371,0.0,6.95318609219737,18038.8532949834,28884.1201297316,15135.1487939527,0.0,2.34948754310608,0.578216969966888,20.6520988023085,1.20715793367008,8.4615384615,78.511,0.0,206.65,0.504979187034594,12.1917757079868,0.0,90926.0,0.0,0.0,0.0,0.0,22.0,8.51,0.0,0.0,3.359,10.52,10.278,0.0,0.0,0.0,76.98568066339661
52,Antigua and Barbuda,ATG,2019,100.0,100.0,20.4545454545455,0.0,1030.0,11.485,0.0,115.436612610656,0.239614844322205,8.0,-6.50941782193349,4.37567186,5.865,0.0,60.28342,1.468,0.0,3.10044514982847,18508.9783729509,29636.8924377024,15135.1487939527,0.0,2.30307745933533,0.578216969966888,21.0939260912965,1.43135598182984,8.4615384615,78.691,0.0,207.645454545455,0.480553889847623,12.1917757079868,0.0,91364.0,0.0,0.0,0.0,0.0,19.0,8.51,0.0,0.0,3.359,10.52,10.278,0.0,0.0,0.0,125.8701457904645
53,Antigua and Barbuda,ATG,2020,100.0,100.0,20.4545454545455,0.0,1030.0,12.16,0.0,116.159233923762,0.239038527011871,8.0,-15.8803184798174,5.92146206,5.961,0.0,60.28342,1.569,0.0,-18.8803992026325,14935.6150238496,23915.1619842858,15135.1487939527,0.0,2.99340319633484,0.595703899860382,21.1335862331491,0.625989707046719,8.4615384615,78.841,0.0,208.740909090909,0.526173366134419,12.1917757079868,0.0,91846.0,0.0,0.0,0.0,0.0,19.0,6.66,0.0,0.0,3.359,10.52,10.278,0.0,0.0,0.0,16.331685647714654
54,Antigua and Barbuda,ATG,2021,100.0,100.0,20.4545454545455,0.0,1030.0,12.115,0.0,118.555594720979,0.231868863105774,8.0,-17.9564073419849,5.85133028,6.365,0.0,60.28342,1.58,0.0,8.1917184618173,16071.0843222933,25733.2948269644,15135.1487939527,0.0,2.5746488571167,0.595703899860382,20.4929123040736,2.06299638545334,8.4615384615,78.497,0.0,209.884090909091,0.546161676855974,12.1917757079868,0.0,92349.0,0.0,0.0,0.0,0.0,19.0,6.66,0.0,0.0,3.359,10.52,10.278,0.0,0.0,0.0,129.94185102166782
55,Antigua and Barbuda,ATG,2022,100.0,100.0,20.4545454545455,0.0,1030.0,11.984,0.0,127.484109443389,0.310727566480637,8.0,-15.855941703947,5.85133028,6.094,0.0,60.28342,1.58,0.0,9.51639564359461,17507.3892241095,28033.1307782063,15135.1487939527,0.0,3.6477484703064,0.595703899860382,19.4735944539628,7.53107834634288,8.4615384615,79.236,0.0,211.0,0.530270318994476,12.1917757079868,0.0,92840.0,0.0,0.0,0.0,0.0,19.0,6.66,0.0,0.0,3.359,10.52,10.278,0.0,0.0,0.0,107.71219302024988
56,Antigua and Barbuda,ATG,2023,100.0,100.0,20.4545454545455,0.0,1030.0,11.984,0.0,133.943906030246,0.326792687177658,8.0,-12.8916209446326,5.85133028,6.094,0.0,60.28342,1.58,0.0,3.86201218730389,18090.7735177058,28967.2556775267,15135.1487939527,0.0,3.6477484703064,0.595703899860382,19.4351587534362,5.06713865364213,8.4615384615,79.236,0.0,211.0,0.511400156215609,12.1917757079868,0.0,93316.0,0.0,0.0,0.0,0.0,19.0,6.66,0.0,0.0,3.359,10.52,10.278,0.0,0.0,0.0,117.87903467786875
57,Argentina,ARG,2015,99.7,99.7,44.1239360687546,0.54515205761686,591.0,17.346,0.0,0.0,-0.581265270709991,11.4,-2.96292666513535,10.22933674,7.543,15.9050054633809,56.73295,2.301,0.0,2.73115982828944,13679.6264980954,28669.2061336796,13423.5409757814,18.098379759087,5.77611017227173,0.0,23.153056135905,0.0,10.4566640772,76.76,0.850128597463815,15.8867142423877,1.04725888735726,1.02928663774484,0.0,43477012.0,0.0,0.0,0.0,0.0,24.5,8.57,3.06754860680855,24.733642858859,0.0,0.0,0.0,7.579,37.0,1.855,0.5290151954324737
58,Argentina,ARG,2016,99.8,99.9,43.4324236577764,0.54082822264767,591.0,16.824,0.0,0.0,-0.299235552549362,10.8,-2.70922168361454,9.85558891,7.947,24.7657050092434,57.2443,2.241,0.0,-2.08032784377811,13265.8860639123,27802.1057201498,12969.9139395124,17.6545781863509,5.54548978805542,0.0,22.0541072112108,0.0,10.4566640772,76.308,0.809245362717563,16.0413905118958,0.968911125580978,1.02928663774484,0.0,43900313.0,0.7,2.3,9.2,30.3,24.5,8.6,4.88376331983616,35.8834637729343,0.0,0.0,0.0,8.085,37.0,1.855,0.5922509026302386
59,Argentina,ARG,2017,99.8,100.0,42.9825761047104,0.534523144521262,591.0,16.206,0.0,0.0,-0.309002459049225,10.4,-4.83995921807391,10.23174763,7.692,38.6975972552592,57.31005,2.168,40.9,2.81850297775918,13520.1129846159,28334.904184742,13163.2328824175,17.6968939223042,5.45431995391846,0.611,21.782123219335,0.0,10.4566640772,76.833,0.84775481125944,16.1833799224611,0.881249595012674,1.02928663774484,0.0,44288894.0,0.6,2.4,8.2,25.7,24.5,8.34,6.44852082368156,51.7302547597257,3.268,10.511,9.129,8.347,37.0,1.855,0.5306070637031487
60,Argentina,ARG,2018,99.8,100.0,42.3614771494031,0.522711153692085,591.0,15.187,0.0,0.0,-0.0992739275097847,5.3,-5.16055257152294,10.29146862,7.68,32.2964610537858,58.18388,2.039,40.9,-2.61739646282038,13058.3285449954,27367.115094108,12573.8811419945,15.8050971558947,4.87773990631104,0.61736673116684,23.7195923321304,0.0,10.4566640772,76.999,0.732300347538541,16.3171137395905,0.822969480473088,1.02928663774484,0.0,44654882.0,1.0,2.9,10.4,32.0,11.0,8.04,8.49681034702298,51.5485845475577,3.64,11.082,10.691,9.22,37.0,1.855,0.60463713687565
61,Argentina,ARG,2019,99.9,100.0,42.6057296222809,0.50047861304257,591.0,14.783,0.0,0.0,-0.107116244733334,5.0,-0.779998447561849,10.04194355,7.6,34.3781663300031,58.96151,1.994,40.9,-2.00086100285785,12706.3978108968,26629.5529419501,12196.7665649289,16.4432415862976,4.7716498374939,0.61736673116684,23.1578477391434,0.0,10.4566640772,77.284,0.699696134379197,16.4335255363231,0.710900853077743,1.02928663774484,0.0,44973465.0,1.1,3.4,12.0,35.5,11.5,8.04,10.2506978527451,51.0995074768097,3.874,12.303,11.232,9.843,37.0,1.855,0.6670600097190643
62,Argentina,ARG,2020,99.9,100.0,43.0005774859411,0.533187450486039,591.0,14.125,0.0,0.0,-0.163570061326027,5.0,0.696935361136032,10.34701538,8.509,17.585133742023,58.96151,1.911,40.9,-9.9004848136464,11393.0505957877,23877.0931404855,11083.3792211189,16.8730073837365,5.27689981460571,0.602144718170166,22.4088763711802,0.0,10.4566640772,75.892,0.734111593948744,16.5133665121004,0.484665636741261,1.02928663774484,0.0,45191965.0,1.2,4.0,15.4,42.0,11.5,8.05,7.83572008843803,43.0976319782414,4.718,14.823,12.566,11.461,37.0,1.855,0.4314926337015883
63,Argentina,ARG,2021,99.9,100.0,43.1099197570788,0.533187450486039,591.0,13.902,0.0,0.0,-0.422596842050552,5.0,1.36154422203441,9.70880699,8.955,12.0871627625518,58.96151,1.885,40.9,10.4418119882506,12549.2811699342,26300.274261175,12292.8055016899,15.9158179423023,4.64117002487183,0.602144718170166,23.4994644263761,0.0,10.4566640772,75.39,0.630055381810861,16.5573305708721,0.265879395046274,1.02928663774484,0.0,45312281.0,0.9,2.8,11.4,37.3,11.5,8.05,5.86392940604356,31.0245129800709,3.426,10.395,10.645,8.736,37.0,1.855,0.9048319593533594
64,Argentina,ARG,2022,99.9,100.0,43.427782101736,0.533187450486039,591.0,13.794,0.0,0.0,-0.447221606969833,5.0,-0.640820188045601,9.70880699,8.589,26.4162340007016,58.96151,1.876,40.9,5.26987967384072,13182.7933950725,27627.9634764636,12933.3373482781,15.8356571842994,4.80521011352539,0.602144718170166,24.0075527787773,0.0,10.4566640772,76.064,0.686383404283536,16.5922716858687,0.210808731072658,1.02928663774484,0.0,45407904.0,0.6,2.5,10.9,39.2,11.5,8.05,5.7187768309624,33.2585875077557,2.898,7.777,8.295,6.805,37.0,1.855,0.7928135154619778
65,Argentina,ARG,2023,99.9,100.0,43.427782101736,0.533187450486039,591.0,13.794,0.0,0.0,-0.360883951187134,5.0,-3.24351254822955,9.70880699,8.589,34.8271175135601,58.96151,1.876,40.9,-1.61100162090189,12933.2497342121,27104.9799978169,12658.1615398362,16.3874689950096,4.80521011352539,0.602144718170166,25.0563816101503,0.0,10.4566640772,76.064,0.472747196738259,16.5922716858687,0.286976121920089,1.02928663774484,0.0,45538401.0,0.6,2.5,10.9,39.2,11.5,8.05,7.24441035713947,51.3539448345211,2.494,7.187,7.421,6.139,37.0,1.855,1.0760149439590556
66,Armenia,ARM,2015,97.5,100.0,58.8935721812434,3.30546910396205,562.0,14.641,0.0,124.766161254862,-0.609746634960175,1.0,-2.66180705584758,10.12,9.607,9.62322234512603,69.1418,1.602,0.0,3.19999999896625,3512.39350276709,13112.7600902915,3654.9773800098,13.1115978061212,2.80591011047363,0.0,25.7086994351611,3.73169119261693,66.007665927,74.436,4.23922578573229,105.535651563049,-0.305729335573084,0.0,0.0,3004600.0,1.1,9.4,46.7,0.0,5.0,4.98,14.0746927335891,38.4142387162148,17.529,15.244,18.835,18.261,47.0,2.052,10.317513146508686
67,Armenia,ARM,2016,97.6,99.8,58.8970846505093,3.32069979521224,562.0,14.504,0.0,123.014933984404,-0.659795224666595,0.9,-0.956577968660235,9.95,9.634,5.30656302378554,70.63154,1.626,0.0,0.199999999825991,3533.88503607007,13192.9940731731,3619.47613431835,13.4541585167703,2.75812005996704,0.0,25.5771330395605,-1.403607559009,64.1920516441,74.664,4.09034921699325,105.103617843344,-0.410212518071397,0.0,8.88375,2992300.0,1.1,9.5,42.4,0.0,5.0,4.88,13.5291485659272,33.0971857565039,16.815,14.57,18.226,17.617,47.0,2.052,11.863783711526251
68,Armenia,ARM,2017,97.7,99.7,58.872497365648,3.33474663071492,562.0,13.606,0.0,124.207629297981,-0.637015163898468,0.9,-1.260724020147,10.36,9.664,5.24484502253631,71.49433,1.562,0.0,7.50000000164144,3815.3747426037,14243.8749003795,3951.80563863499,12.3185519874739,2.70759010314941,0.572,25.8095323791656,0.969553268816138,57.7970546702,74.906,3.84973057654684,104.650509308044,-0.432038450211669,0.0,8.88375,2979400.0,0.8,8.1,48.7,0.0,5.0,4.85,12.0135474784452,26.4117195018642,17.817,17.403,17.683,17.704,47.0,2.052,8.39095119822783
69,Armenia,ARM,2018,97.8,99.9,58.9146469968388,3.33364529330955,562.0,13.307,0.0,127.33795197859,-0.409369438886642,0.8,-7.2281230237955,10.01,9.75,6.37907544390425,73.19187,1.572,0.0,5.19999999965324,4027.83393010979,15037.0452420712,4099.39644934945,11.4866903221706,2.25586795806885,0.58172595500946,24.7565578476257,2.52023382001638,54.7508573734,75.064,4.11988615256896,104.285212504391,-0.349674218173286,0.0,8.39472,2969000.0,1.3,9.4,48.9,0.0,4.0,4.98,13.1707815863422,28.5621462576129,11.58,7.052,10.008,18.966,47.0,2.052,6.736274840013472
70,Armenia,ARM,2019,97.9,100.0,58.9041095890411,3.28496391567699,562.0,12.892,50.0284206863703,129.176007326748,-0.227039858698845,0.8,-7.05686573000043,11.38,9.662,12.3939874410908,74.49401,1.575,0.0,7.59999999853918,4343.45839583019,16215.3607965094,4410.35753322583,12.5645600985114,2.57191228866577,0.58172595500946,24.9716084573435,1.44344660770698,57.7970546702,75.439,4.78770584078564,104.056902002107,-0.219168932037313,0.0,8.39472,2962500.0,1.0,9.8,52.1,26.4,4.0,4.98,15.0095189990006,30.7771673115206,9.405,11.576,9.936,18.304,47.0,2.052,6.751054852320675
71,Armenia,ARM,2020,97.9,100.0,58.8689848963822,3.18324017276189,562.0,12.455,63.4012140067668,130.740891696593,-0.003474973840639,0.8,-3.99777390668494,12.24,12.792,13.1227748404535,74.49401,1.575,23.1,-7.19999999920631,4032.09043454955,15052.9359791136,3979.19200848859,14.9686182373692,2.70555996894836,0.578998804092407,26.8172956979296,1.21143577838465,57.0909824491,72.173,4.98254372367497,104.021777309449,-0.0337609726366775,0.0,8.39472,2961500.0,0.4,6.7,53.2,27.0,4.0,4.28,15.5756935756197,45.285691473719,7.323,7.806,9.026,18.175,47.0,2.052,2.8701671450278576
72,Armenia,ARM,2021,98.0,100.0,58.8275377590446,3.18324017276189,562.0,12.049,60.080359768226,140.134410734876,0.0486846454441547,0.8,-3.47997395796116,12.34,13.007,8.45299735827674,74.49401,1.575,23.1,5.80000000065645,4264.79961505187,15921.705281964,4155.13363234786,13.649850256969,2.76784992218018,0.578998804092407,26.3643404113901,7.18483629443371,59.8547508574,72.043,4.46514475903396,104.049877063576,0.0270096898904032,0.0,8.39472,2962300.0,0.5,8.7,51.7,26.5,4.0,4.28,14.1245327765294,34.6697514744243,7.432,7.087,9.761,15.469,47.0,2.052,2.869392026465922
73,Armenia,ARM,2022,97.9,100.0,58.0540920266948,3.18324017276189,562.0,11.7,46.5518225541677,152.243300572606,0.0279071740806103,0.8,0.331693235139525,12.34,11.881,4.31277632132801,74.49401,1.575,23.1,12.5999999997766,4791.00481712183,17886.1783877168,4676.48597892325,11.6764818949578,2.4918999671936,0.578998804092407,25.4370966437794,8.64091108973855,59.8547508574,73.372,4.08174595925594,104.292237442922,0.2326562627468,0.0,8.39472,2969200.0,0.8,10.0,51.3,24.8,4.0,4.28,10.4817383996196,18.0088551461692,7.432,7.087,9.761,13.379,47.0,2.052,4.5466792401993805
74,Armenia,ARM,2023,97.9,100.0,58.0540920266948,3.18324017276189,562.0,11.7,46.5518225541677,155.258355482585,0.0583996474742889,0.8,-2.3097864408313,12.34,11.881,5.56341501449354,74.49401,1.575,23.1,8.29999999959539,5151.01273118105,19230.1899296884,5026.14332231499,14.146579323878,0.242599993944168,0.578998804092407,23.3745392421065,1.98041877615554,59.8547508574,73.372,5.45092500345977,104.292237442922,0.728178919340382,0.0,8.39472,2990900.0,0.8,10.0,51.3,24.8,4.0,4.28,11.8351882474745,18.3590951067762,7.432,7.087,9.761,13.245,47.0,2.052,8.024340499515196
75,Australia,AUS,2015,100.0,100.0,45.3144240657095,0.459869028027824,534.0,12.9,46.4820384628409,112.044745057232,1.84130811691284,0.7,-4.22902816159681,10.18225861,6.6,0.0,80.38389,1.814,0.0,2.19016928695221,56739.0265346593,55656.4879638382,55580.1867688673,19.1888755144951,5.46285820007324,0.0,23.6809068044195,1.50836672165921,3.7072778448,82.4,1.9536335918401,3.10011259648803,1.43921665259925,3.6013357263928,0.0,23815995.0,0.0,0.0,0.0,0.0,2.5,10.39,0.0,0.0,3.55,10.54,6.15,6.055,75.0,1.536,6.172322424488248
76,Australia,AUS,2016,100.0,100.0,44.5399257932247,0.453519543122215,534.0,12.9,54.6779869160885,113.475546305931,1.77225196361542,0.7,-3.44049001453332,10.09288597,6.6,0.0,80.22369,1.752,0.0,2.7593859723839,57401.0662268939,56305.8964294545,54871.6288489712,19.9735933226935,5.43038558959961,0.0,22.3199755837758,1.27699094497324,4.271411339,82.4487804878049,2.08852965041326,3.14493553058884,1.56194049810399,3.6013357263928,0.0,24190907.0,0.5,0.5,1.0,0.0,2.5,10.25,0.0,0.0,3.46,10.08,5.91,5.711,75.0,1.536,7.068771749649568
77,Australia,AUS,2017,100.0,100.0,48.3406179391109,0.44537037115247,534.0,12.6,53.3164358193161,115.686784599376,1.75297474861145,0.7,-2.7229113685881,10.12281322,6.5,0.0,80.76007,1.741,0.0,2.27959179820343,57750.6482221688,56648.8086593728,56556.6554881125,19.9482833661896,5.32125568389893,0.803,23.4740606091639,1.94864740944527,4.8486696301,82.5,2.00423296452333,3.19715601363491,1.64682779735017,3.6013357263928,0.0,24592588.0,0.5,0.5,1.0,0.0,2.5,10.19,0.0,0.0,3.31,10.19,5.47,5.592,75.0,1.536,7.603917082659214
78,Australia,AUS,2018,100.0,100.0,46.6580950127535,0.435963556748273,534.0,12.6,54.5030658860126,117.89802289282,1.7674548625946,0.7,-2.23340154815029,10.05971909,6.3,0.0,80.70552,1.74,0.0,2.87846971467883,58530.7821697117,57414.0582294386,57308.6572227828,20.0168291219813,5.40967607498169,0.780833959579468,24.1240577727471,1.91140094445691,4.9577804584,82.7487804878049,1.89568807978324,3.24534491589985,1.49599671041328,3.6013357263928,0.0,24963258.0,0.5,0.7,1.0,0.0,2.5,10.09,0.0,0.0,3.474,9.826,5.586,5.3,75.0,1.536,8.732834472167054
79,Australia,AUS,2019,100.0,100.0,47.1237724290889,0.433723804828111,534.0,12.1,60.2260851971351,119.797086368366,1.78807365894318,0.7,0.350121808005312,10.21965981,6.7,0.0,81.21506,1.657,0.0,2.17154505737176,58924.733646242,57800.493403797,58315.0793747772,20.3713413159323,5.50858879089355,0.780833959579468,25.2720792022262,1.61076787290379,4.246079614,82.9,1.88096042981802,3.29365056253104,1.47749071058438,3.6013357263928,0.0,25334826.0,0.5,0.7,1.0,0.0,2.0,10.09,0.0,0.0,3.267,9.852,5.367,5.159,75.0,1.536,8.42713504327995
80,Australia,AUS,2020,100.0,100.0,46.2524798427461,0.441194021026866,534.0,11.5,69.3215748590956,120.811654526535,1.63298058509827,0.7,2.3309306153156,10.6837368,6.3,0.0,81.21506,1.581,0.0,-0.119590735829973,58132.798523626,57023.6678163314,58312.9814680598,21.8946914788236,5.37828016281128,0.770239531993866,25.3864557192621,0.846905537459305,3.4861278649,83.2,2.01065640494339,3.33452695130798,1.23342825131378,3.6013357263928,0.0,25649248.0,0.5,0.7,1.0,0.0,2.0,10.29,0.0,0.0,4.448,10.905,7.024,6.456,75.0,1.536,4.600524740530404
81,Australia,AUS,2021,100.0,100.0,47.2592374954823,0.441194021026866,534.0,12.1,70.0109117652417,124.271592091571,1.70738875865936,0.7,3.13720851235738,10.54363918,6.7,0.0,81.21506,1.7,0.0,2.11116814768786,59276.503107197,58145.5513641715,61450.1626683699,22.4227187171293,5.33320999145508,0.770239531993866,25.4208652512055,2.86391042204994,4.5999195818,83.3,1.99027820211932,3.33922844714392,0.14089508329287,3.6013357263928,0.0,25685412.0,0.5,0.7,1.0,0.0,2.0,10.29,0.0,0.0,3.324,9.674,5.328,5.116,75.0,1.536,8.078515540260753
82,Australia,AUS,2022,100.0,100.0,47.2592374954823,0.441194021026866,534.0,11.6,58.0466964106785,132.466181061394,1.76436710357666,0.7,0.845323879697861,10.54363918,7.3,0.0,81.21506,1.63,0.0,4.24238555336139,61009.8077147403,59845.7858045434,63089.9909535631,22.0784275525044,5.20677661895752,0.770239531993866,27.48251427159,6.59409671341846,4.5999195818,83.2,1.90833557385416,3.38199835673854,1.27269881377618,3.6013357263928,0.0,26014399.0,0.5,0.7,1.0,0.0,2.0,10.29,0.0,0.0,2.278,7.71,3.977,3.728,75.0,1.536,4.862691619360493
83,Australia,AUS,2023,100.0,100.0,47.2592374954823,0.441194021026866,534.0,11.6,58.0466964106785,139.880332986472,1.78120493888855,0.7,0.254737257076373,10.54363918,7.3,0.0,81.21506,1.63,0.0,3.44199220009025,61583.9188935304,60408.9433675784,63322.4745797475,21.3138550807727,5.20677661895752,0.770239531993866,27.6508823908584,5.5970149253731,4.5999195818,83.2,1.92219906285917,3.38199835673854,2.4474661688131,3.6013357263928,0.0,26658948.0,0.5,0.7,1.0,0.0,2.0,10.29,0.0,0.0,2.373,8.035,3.67,3.668,75.0,1.536,4.726368047231271
84,Austria,AUT,2015,100.0,100.0,32.9429229277751,0.478649862133146,1110.0,9.8,95.6917921277358,110.688581802368,1.47204375267029,5.3,1.58832680063968,10.37,9.6,0.0,78.81665,1.49,0.0,1.30352309798889,43915.228020857,60970.9828044462,43760.6584933486,19.8879548545364,5.45658016204834,0.0,25.5152402246539,0.89656333526032,9.1062601701,81.190243902439,0.698116413133988,104.734597673291,1.12099250236958,0.0,0.0,8642699.0,0.7,0.7,1.0,14.1,22.0,12.19,0.0,0.0,3.953,11.147,5.508,5.802,71.0,1.313,1.214898262683914
